name,rating,total num ratings,popularity,distance,veracity,category,station_id
Taberna Gourmet,8.3,26,0.9500310892544231,816,5,Mediterranean Restaurant,122
Centro de Convívio do Paço do Lumiar,N/A,{},0.3835848736645752,458,1,Assisted Living,122
AFTER Music Bar,7.1,27,0.02823469560793624,676,4,Bar,122
Continente,5.9,328,0.9976824373975468,505,5,Supermarket,122
Bifanas de Vendas Novas,6.3,8,0.607992764682607,555,3,Portuguese Restaurant,122
Jardim de Telheiras,7.9,14,0.910166186196371,818,4,Flower Store,122
Mister Minit,N/A,{},0.4289186592052456,493,1,Miscellaneous Store,122
Coqueiro,N/A,{},0.6718529195636199,507,2,Café,122
Colégio Manuel Bernardes,N/A,{},0.8886580747272624,510,4,Education,122
Café Central,N/A,{},0.8824543553219151,514,3,Café,122
Campus IAPMEI (ex-INETI) - Cantina,N/A,{},0.9192951218133514,517,3,Restaurant,122
Tailors,7.8,47,0.9475439489005709,857,5,"Café, Bar, Brewery",122
Kioske do Mega,N/A,{},0.45503363292069415,527,3,Café,122
Farmácia Lisboa,6.7,10,0.9471200045220733,684,4,Pharmacy,122
Forno de Telheiras,N/A,{},0.9366203154146177,530,4,"Bakery, Café",122
Companhia das Sandes,N/A,{},0.24482787858233,543,3,"Sandwich Spot, Salad Restaurant, Snack Place",122
Gardens,7.4,9,0.9028036854897971,826,5,Portuguese Restaurant,122
Don Tapas,7.1,27,0.8691283703578091,779,4,Tapas Restaurant,122
Jysk,N/A,{},0.9579588491323272,548,3,Furniture and Home Store,122
Dim Sum Park,7.7,21,0.8895200949635408,885,4,Dim Sum Restaurant,122
Alto da Faia,N/A,{},0.21537787575603415,565,3,Neighborhood,122
Jardim da Alameda Roentgen,7.4,18,0.8962325476230851,843,4,Garden,122
As Fracas,N/A,{},0.7822197727658131,573,3,Café,122
Farmácia Planalto,N/A,{},0.6646458651291617,585,4,Pharmacy,122
A Padaria Portuguesa,7.4,25,0.987069696455825,882,3,"Bakery, Coffee Shop",122
Colégio Planalto,N/A,{},0.20555649765417444,601,4,High School,122
A Parreca,N/A,{},0.17795771861398452,610,1,Café,122
Sintético Planalto,N/A,{},0.05377027867277147,613,3,Soccer Field,122
Superball - Academia de Futebol,N/A,{},0.8954694477417896,619,4,Soccer Field,122
Praça Rainha Dona Filipa,7.6,11,0.9117630433553784,943,4,Plaza,122
Academia Dos Principes,N/A,{},0.045305522582103894,623,3,Nursery School,122
Urban Spirit,6.8,8,0.4632157594256967,834,3,Café,122
rua poeta bocage,N/A,{},0.5402747159572664,642,3,Dog Park,122
Pastelaria Versailles,8.6,610,0.9866881465151772,15,5,"Pastry Shop, Café",123
Galeto,8.1,320,0.994601774913798,48,5,"Portuguese Restaurant, Café",123
The Green Affair,8.8,50,0.9694336103103273,86,5,Vegan and Vegetarian Restaurant,123
Italian Republic,7.9,35,0.933384206658753,61,4,Italian Restaurant,123
Rabo d'Pêxe,8.1,106,0.9015177208750212,92,5,"Japanese Restaurant, Seafood Restaurant",123
O Moisés,7.5,25,0.9364790006217851,44,4,Restaurant,123
Choupana Caffe,8.7,978,0.9889774461590639,121,5,Café,123
L'Éclair,8.2,164,0.8643801933186366,101,5,Pastry Shop,123
Italy Lisbona Caffé,8.6,272,0.9836498784692782,119,5,"Italian Restaurant, Pizzeria",123
Espaço Nimas,8.9,52,0.9618167429766548,148,4,"Indie Movie Theater, Movie Theater",123
Dell'Anima,7.5,26,0.5913458820869368,75,3,"Pizzeria, Italian Restaurant",123
A Padaria Portuguesa,8.1,325,0.905107116612967,123,5,Bakery,123
Udon,7.8,28,0.9615341133909898,115,5,Noodle Restaurant,123
Versailles Gelado Artesanal,7.1,17,0.8680967723701317,54,3,"Dessert Shop, Creperie",123
Cesar Castro Lda,7.9,9,0.9502289299643887,139,4,Kitchen Supply Store,123
Praça Duque de Saldanha,8.8,220,0.9871968797693742,196,4,Plaza,123
Pastelaria Sequeira,6.5,45,0.9815160250975072,17,4,Bakery,123
Colina,8.5,112,0.9701260527952066,210,5,Restaurant,123
Quiosque Lisboa,8.0,15,0.958283873155842,184,3,Café,123
Bingo do Clube de Futebol «Os Belenenses»,7.4,45,0.953620484992369,135,4,Casino,123
McDonald's,6.3,226,0.994432197162399,26,5,Fast Food Restaurant,123
Block House,8.4,79,0.975213385337177,221,4,Steakhouse,123
Sushi Kiyomi,6.1,27,0.09246226895031372,32,2,Asian Restaurant,123
Byf Steakhouse,7.5,10,0.9340201232264993,194,5,Steakhouse,123
Loja NOS,6.1,9,0.9812051325532757,48,4,"Electronics Store, Mobile Phone Store",123
A Padaria Portuguesa,7.8,33,0.9385845910349896,225,4,Bakery,123
Madpizza,7.9,49,0.9260075744728958,237,4,Pizzeria,123
Cento e Quatro º,7.8,8,0.1443389293991295,235,4,Salad Restaurant,123
À Parte,8.9,413,0.9448024419196202,295,5,"Seafood Restaurant, Portuguese Restaurant",123
Noori Sushi,7.5,26,0.8868633768582895,209,3,"Sushi Restaurant, Japanese Restaurant",123
Wok to Walk,7.3,16,0.8778474930755752,195,3,"Noodle Restaurant, Asian Restaurant",123
Passage to India,7.7,81,0.8669803855067548,238,5,Indian Restaurant,123
Honorato Hambúrgueres Artesanais,8.0,229,0.9556695494884404,263,3,Burger Joint,123
Mercantina Bistro 37,7.6,24,0.9532671980102877,231,5,Italian Restaurant,123
Zara,8.1,29,0.9788734384715392,271,4,Clothing Store,123
Jardim do Arco do Cego,8.3,158,0.9887796054490984,291,5,"Garden, Park, Dog Park",123
Rivers Restaurante,7.3,8,0.23182691764173874,209,3,Italian Restaurant,123
SushiCorner by SushiCafé,7.8,47,0.8921626815895088,271,4,"Sushi Restaurant, Japanese Restaurant, Asian Restaurant",123
Champanheria Do Largo 2,7.6,11,0.6218698773387599,258,3,Tapas Restaurant,123
H3 Hambúrguer Gourmet,7.2,37,0.8904386411169521,221,4,Burger Joint,123
100 Montaditos,7.7,111,0.9746339946865638,275,4,Tapas Restaurant,123
Flying Tiger Copenhagen,7.3,12,0.6351675993442993,246,4,Gift Store,123
Deja Vu Plaza Quiosque,7.0,16,0.9758351704256402,206,3,"Café, Cocktail Bar",123
Padaria do Bairro,8.3,32,0.9699140806059579,350,3,Bakery,123
La Fabrica,8.5,13,0.864182352608671,368,4,Ice Cream Parlor,123
Gula's For Kitchen Lovers,8.5,47,0.9510485557628172,383,5,Restaurant,123
Bellezza D'Itália,7.7,36,0.013382510881239047,346,4,"Italian Restaurant, Café",123
Livraria Almedina,7.1,21,0.9777994460460121,287,4,Bookstore,123
FNAC Connect,7.3,12,0.9786190718444406,311,3,Electronics Store,123
Restaurante Jaguar,7.4,24,0.9029167373240631,326,5,Portuguese Restaurant,123
O Caçador - Pastelaria e Snack-Bar,N/A,{},0.5957690351025945,73,2,Snack Place,124
Junta da Freguesia dos Olivais,N/A,{},0.8873862415917698,76,4,Structure,124
SFUCO,7.3,8,0.8495280085919394,380,3,Sports Bar,124
OOZ Lab,N/A,{},0.7693318636594879,242,4,Hardware Store,124
Parque Vale do Silêncio,8.0,67,0.9882567407156181,533,4,Park,124
Restaurante Nicogrilo,6.2,16,0.9660561867616302,331,4,"BBQ Joint, Portuguese Restaurant",124
Escola Secundária Professor Herculano De Carvalho,N/A,{},0.4160590130574869,287,3,"High School, Education",124
Casa do Chef,7.6,11,0.8877253970945679,596,5,Portuguese Restaurant,124
Olivais Coffee,N/A,{},0.9298513368379402,340,3,Café,124
Quinta Do Conde Dos Arcos,N/A,{},0.5796167542818382,356,3,Garden,124
Palácio do Oriente,7.4,13,0.946201458368662,607,4,Chinese Restaurant,124
Tabuense,N/A,{},0.20148663162059804,367,3,,124
Restaurante Palmeiras,7.6,61,0.9318297439375954,635,4,Portuguese Restaurant,124
Aventuras no Bosque,N/A,{},0.3408936747498728,370,3,Arts and Entertainment,124
Pastelaria Nanu,7.4,9,0.8728166864507376,618,4,Café,124
Café Amarelo,N/A,{},0.15543214063648184,379,3,Bar,124
Minipreço,N/A,{},0.9093465603979425,387,4,Grocery Store,124
Cabeça do Touro,7.9,19,0.9260499689107455,708,5,"Portuguese Restaurant, Brewery",124
Bailan's Lounge,N/A,{},0.6333446385167599,400,3,Lounge,124
Igreja de Sto. Eugénio,N/A,{},0.9719207506641795,405,4,Church,124
Núbia,N/A,{},0.7564722175117291,412,2,Jewelry Store,124
Restaurante Carla,7.3,8,0.9035526538918094,711,4,Portuguese Restaurant,124
Merrell/CAT,N/A,{},0.7101350969419479,503,2,Shoe Store,124
Bairro da Encarnação,N/A,{},0.7865863998643378,510,3,Neighborhood,124
Flor do Minho,N/A,{},0.8710219885817647,517,4,Portuguese Restaurant,124
Escola Fernando Pessoa,N/A,{},0.8206715278955401,533,1,Education,124
Rua Cidade de Cabinda,N/A,{},0.6377112656152846,533,3,Garden,124
Antigas Piscinas dos Olivais,N/A,{},0.5224407891018031,537,2,Swimming Pool,124
Pastelaria Chafariz,N/A,{},0.0716042055282347,540,4,Café,124
Quinta Pedagógica Olivais,8.7,68,0.9733621615510711,975,4,Farm,124
Boa Sorte,6.7,22,0.9533519868859872,726,3,Chinese Restaurant,124
Centro Porsche Lisboa,N/A,{},0.8855350178056639,582,3,Car Dealership,124
A Galinha Gorda,6.8,14,0.9573511955231474,778,4,Restaurant,124
Jardim da Igreja,N/A,{},0.9878610592956871,600,4,Garden,124
Bdteca,N/A,{},0.4990390594087389,604,3,Library,124
Clínica da Bobadela,N/A,{},0.5033774235486971,611,3,Medical Center,124
Pingo Doce,6.2,10,0.901560115312871,750,5,Supermarket,124
Fundação D. Pedro IV,N/A,{},0.7229947430897067,665,3,Education,124
Floresta de Moscavide,7.2,58,0.9215291750503019,940,4,Portuguese Restaurant,124
Bar Entreposto,N/A,{},0.5254931886269855,671,2,Café,124
Associação Desportiva e Cultural da Encarnação e Olivais,7.1,10,0.9912808772822339,941,4,Soccer Field,124
Maxina,N/A,{},0.8936747498728167,686,2,Convenience Store,124
Os Duplicados,N/A,{},0.07950370244757221,689,4,Portuguese Restaurant,124
Richards Garden,N/A,{},0.8057910802102765,690,2,Theme Restaurant,124
C. Santos VP - Oriente,N/A,{},0.7565711378667119,703,4,Car Dealership,124
IGeoE,N/A,{},0.02296365383528348,712,1,Military Base,124
Rua Cidade de Benguela,N/A,{},0.8954977107003561,725,3,Plaza,124
Medcouple,N/A,{},0.9781753997663992,740,3,Medical Center,124
Laboratorio Militar,N/A,{},0.9148578373184105,760,3,Medical Center,124
Adega Do Norte,N/A,{},0.9068876830026568,762,1,Restaurant,124
Tasquíssima,7.9,30,0.5007772313605788,70,3,Comfort Food Restaurant,125
Teatro Armando Cortez,8.4,44,0.9324797919846249,186,4,Theater,125
Paço de Carnide,8.2,124,0.9000621785088463,303,5,Portuguese Restaurant,125
Carvoeiro de Palma,7.8,32,0.9433751625120118,285,2,Restaurant,125
Casa do Artista,7.0,19,0.942428353400034,213,4,Theater,125
Coreto das Gravatas,7.7,39,0.5745718161777175,291,5,Portuguese Restaurant,125
O Miudinho,8.0,31,0.8683511389972303,346,5,Restaurant,125
Jardim Interior - Hospital da Luz,7.5,15,0.8757277711830874,303,4,"Sculpture Garden, Garden",125
Largo do Coreto de Carnide,7.5,16,0.8919365779209768,317,3,Historic and Protected Site,125
Adega das Gravatas,8.8,459,0.9483635746989995,416,5,Portuguese Restaurant,125
Rua Eduardo Viana,N/A,{},0.19303600700921372,124,3,Landmarks and Outdoors,125
Fnac,8.8,395,0.9988977446159064,469,5,"Electronics Store, Record Store, Bookstore",125
Centro Paroquial De Carnide,N/A,{},0.6110592956870725,168,4,Church,125
Academia dos Grelhados,6.8,11,0.9097139788593069,312,4,BBQ Joint,125
Wells,7.3,18,0.9959866598835566,389,4,"Cosmetics Store, Pharmacy",125
Pão de Carnide,7.1,14,0.5294217398677293,378,3,Bakery,125
Adega de Carnide,7.1,39,0.9082725679724154,373,5,Portuguese Restaurant,125
Häagen-Dazs,8.8,45,0.9827595952744334,528,5,"Ice Cream Parlor, Dessert Shop, Café",125
Primark,7.5,295,0.9990673223673054,439,5,Clothing Store,125
Portas Verdes,6.8,20,0.867884800180883,357,3,Portuguese Restaurant,125
Jardim Colombo,7.6,19,0.9925385789384433,462,4,Garden,125
Continente,7.8,308,0.9993640834322537,482,5,Supermarket,125
5Elementos,6.6,23,0.7516533830761404,341,4,Café,125
Bar,N/A,{},0.4384715392007235,228,3,Bar,125
Há no Barrotes,N/A,{},0.2253264371714431,235,1,Portuguese Restaurant,125
Carnide Clube,N/A,{},0.9198179865468317,235,4,Café,125
Quasi Pronti,7.8,8,0.3132242383132666,503,3,Italian Restaurant,125
O Galito,7.6,40,0.9564467808490192,486,4,Portuguese Restaurant,125
A Parreirinha,7.0,9,0.017791532417613477,411,2,Steakhouse,125
H3 Hambúrguer Gourmet,7.7,89,0.8362585495449664,500,3,"Burger Joint, Fast Food Restaurant",125
Colombo Shopping Mall (Centro Comercial Colombo),8.2,3077,0.9999152111243005,552,5,Shopping Mall,125
Zara,7.6,73,0.9960290543214063,500,4,Clothing Store,125
Ori,7.5,94,0.8648182691764174,498,3,Asian Restaurant,125
O Escondidinho,8.2,24,0.9729523486518569,568,5,Portuguese Restaurant,125
Mr. Pizza,7.5,21,0.8280340286021141,500,4,Pizzeria,125
GMS Store,7.7,22,0.2870244757221186,528,4,Electronics Store,125
Celeiro,8.0,37,0.9839042450963766,561,5,"Health Food Store, Gourmet Store, Vegan and Vegetarian Restaurant",125
:slow,7.4,30,0.2676643491040642,500,4,Steakhouse,125
Bifanas de Vendas Novas,7.3,23,0.9789017014301057,493,4,Portuguese Restaurant,125
Bertrand,7.3,27,0.9164405629981347,502,5,Bookstore,125
Imaginarium,7.2,10,0.21493979989825335,505,3,"Toy Store, Gift Store",125
La Parrilla,7.1,27,0.9668192866429258,499,4,"Argentinian Restaurant, Steakhouse",125
Wok to Walk,7.0,26,0.14271380928155558,483,4,"Noodle Restaurant, Asian Restaurant",125
Noori Sushi,7.2,25,0.9726697190661918,510,4,Sushi Restaurant,125
O Galito,7.0,16,0.8193996947600475,492,3,Restaurant,125
Olá,7.1,13,0.35649482787858233,499,3,"Ice Cream Parlor, Dessert Shop",125
Nespresso Boutique,7.4,92,0.9914080605957831,551,4,Coffee Shop,125
Sacoor Brothers,7.3,12,0.2402634107738398,546,4,Clothing Store,125
O Chico do Talho,7.1,10,0.9152535187383415,522,4,Portuguese Restaurant,125
Guacamole,7.0,93,0.9894013905375615,513,5,Mexican Restaurant,125
Restaurante Jardim da Luz,7.7,143,0.9503137188400882,94,5,Restaurant,126
Largo da Luz,6.6,10,0.8984511898705556,51,3,Plaza,126
Feira da Luz,6.7,57,0.9881436888813521,123,4,"Flea Market, Arts and Entertainment",126
100% Hamburgueria,8.1,96,0.894367192357696,294,4,Burger Joint,126
Tó do Marisco,6.9,22,0.05326154541857442,253,4,Seafood Restaurant,126
Adega das Gravatas,8.8,459,0.9483635746989995,408,5,Portuguese Restaurant,126
Taberna Gourmet,8.3,26,0.9500310892544231,394,5,Mediterranean Restaurant,126
O Chico do Talho,7.1,10,0.9152535187383415,291,4,Portuguese Restaurant,126
A Padaria Portuguesa,7.4,25,0.987069696455825,329,3,"Bakery, Coffee Shop",126
Dim Sum Park,7.7,21,0.8895200949635408,396,4,Dim Sum Restaurant,126
O Miudinho,8.0,31,0.8683511389972303,466,5,Restaurant,126
Coroa Real,6.2,8,0.9271239613362727,295,3,Café,126
Loja das Bicicletas,7.5,13,0.2711265615284608,457,4,Bicycle Store,126
Jardim da Alameda Roentgen,7.4,18,0.8962325476230851,443,4,Garden,126
O Galito,7.6,40,0.9564467808490192,470,4,Portuguese Restaurant,126
A Parreirinha,7.0,9,0.017791532417613477,400,2,Steakhouse,126
Paço de Carnide,8.2,124,0.9000621785088463,545,5,Portuguese Restaurant,126
Seminário da Luz,N/A,{},0.8667260188796563,256,3,Church,126
Adega de Carnide,7.1,39,0.9082725679724154,440,5,Portuguese Restaurant,126
Don Limão Dona Laranja,7.7,16,0.48576960036176586,515,4,Portuguese Restaurant,126
Largo do Coreto de Carnide,7.5,16,0.8919365779209768,499,3,Historic and Protected Site,126
Carvoeiro de Palma,7.8,32,0.9433751625120118,537,2,Restaurant,126
Coreto das Gravatas,7.7,39,0.5745718161777175,533,5,Portuguese Restaurant,126
Musaxi,6.1,60,0.9111836527047651,334,4,Sushi Restaurant,126
O Galito,7.0,16,0.8193996947600475,471,3,Restaurant,126
Portas Verdes,6.8,20,0.867884800180883,458,3,Portuguese Restaurant,126
Pão de Carnide,7.1,14,0.5294217398677293,513,3,Bakery,126
RESTAURANTE OSAKA,N/A,{},0.009340907806229155,326,3,Sushi Restaurant,126
Samurai: Sushi-Bar,N/A,{},0.9330309196766717,331,3,"Sushi Restaurant, Japanese Restaurant",126
Domino's Pizza,8.0,67,0.9317873494997456,642,4,Pizzeria,126
Fábrica do Pão,5.7,22,0.21645186818156126,355,3,Bakery,126
Ecome,6.6,9,0.044245661635860044,465,3,Café,126
5Elementos,6.6,23,0.7516533830761404,473,4,Café,126
Academia dos Grelhados,6.8,11,0.9097139788593069,503,4,BBQ Joint,126
Restaurante Chinês Xiang,6.6,102,0.9539455090158838,481,5,Chinese Restaurant,126
AFTER Music Bar,7.1,27,0.02823469560793624,551,4,Bar,126
Sete Mares Telheiras,7.3,12,0.9473602396698887,611,3,Restaurant,126
Wok Ninja,5.8,66,0.8807585778079249,423,5,Asian Restaurant,126
Médico dos Dentes,N/A,{},0.44292295517494773,397,1,Dentist,126
Praça São Francisco de Assis,N/A,{},0.6469249901079644,404,3,Neighborhood,126
Fnac,8.8,395,0.9988977446159064,789,5,"Electronics Store, Record Store, Bookstore",126
Novo Século,7.0,26,0.9474167655870217,605,5,Chinese Restaurant,126
Teatro de Carnide,N/A,{},0.04452829122152507,412,4,Theater,126
Parque Infantil Telheiras,N/A,{},0.8709513311853485,413,4,Playground,126
Teatro Armando Cortez,8.4,44,0.9324797919846249,778,4,Theater,126
Receitas Com Segredos,N/A,{},0.9131903227629868,420,3,Pastry Shop,126
STOP Benfica,8.1,22,0.9450992029845684,780,4,"Snack Place, Restaurant",126
Déjà Vu,7.0,17,0.7062772030976202,643,3,Coffee Shop,126
Farmácia Lisboa,6.7,10,0.9471200045220733,587,4,Pharmacy,126
Häagen-Dazs,8.8,45,0.9827595952744334,836,5,"Ice Cream Parlor, Dessert Shop, Café",126
Praça de Londres,8.0,84,0.9829574359843989,34,4,Plaza,127
Empório do Chá,8.1,39,0.9499604318580069,98,5,Tea Room,127
Igreja S. João de Deus,7.2,9,0.9421174608558024,63,4,"Church, Historic and Protected Site",127
Hamburgueria 21,8.6,145,0.8944378497541122,226,5,Burger Joint,127
B' Perfect Burgers,7.5,139,0.881380362896388,155,5,Burger Joint,127
Bananacafe,7.0,28,0.8841642643151885,106,3,Beer Garden,127
Surf Gelados,7.4,77,0.8940139053756148,157,5,Ice Cream Parlor,127
Jardim Fernando Pessa,8.9,32,0.964529986999039,264,4,Garden,127
Rosa Doce,8.1,39,0.9830422248600984,255,5,Café,127
Glood,7.7,31,0.9780679441523938,225,4,Grocery Store,127
Livraria Barata,8.2,65,0.9405629981346447,268,5,Bookstore,127
Mini Copa,7.4,13,0.9884687129048669,217,5,"Café, Portuguese Restaurant",127
Confeitaria Lisboa,6.9,19,0.3326691538070205,180,1,Coffee Shop,127
Churrasqueira XXI,7.9,9,0.13419252727375502,277,4,BBQ Joint,127
Praça Pasteur,6.8,8,0.9473743711491719,182,3,"Plaza, Structure",127
Bel'Empada,7.1,9,0.38400881804307274,225,4,Empanada Restaurant,127
Mesa do Bairro,8.0,47,0.9014470634786049,322,5,Portuguese Restaurant,127
Continente Bom Dia Acqua Roma,7.6,17,0.8884884969758634,316,5,"Supermarket, Bakery",127
A Padaria Portuguesa,7.1,195,0.9889633146797807,262,5,Bakery,127
Martinez by Lx Grill,7.6,24,0.9184331015770731,326,5,Argentinian Restaurant,127
O Pote,7.1,30,0.9237748007461422,282,4,Restaurant,127
Pastelaria zurique,7.5,10,0.8657650782883952,343,3,Coffee Shop,127
Culturgest,8.8,140,0.9777005256910294,454,5,Art Gallery,127
Fishtail,7.9,54,0.9060115312870951,410,5,Indian Restaurant,127
Óh Pereira,8.3,48,0.9161438019331863,434,4,Brewery,127
Floresta de Madrid,7.3,8,0.8815923350856367,357,4,Portuguese Restaurant,127
Portela Cafés,7.4,18,0.9674693346899553,372,2,Café,127
Praça João do Rio,6.8,27,0.9170906110451642,299,4,Plaza,127
Mercearia Criativa,7.8,75,0.892063761234526,419,5,Deli,127
Bingo Panda,6.6,13,0.9013340116443389,276,3,Casino,127
FIB - il vero gelato italiano (geladosfib),8.7,65,0.8938867220620654,482,5,Ice Cream Parlor,127
Fogo de Chão,8.8,37,0.9326635012153072,498,5,"Brazilian Restaurant, Steakhouse",127
Papo Cheio,7.0,9,0.29270533039398566,359,4,Restaurant,127
Cockpit Bar,8.9,139,0.9467667175399921,524,5,Pub,127
iClinica,7.0,13,0.3737634955627155,365,5,Electronics Store,127
Confraria do Café,6.5,9,0.3263806455259737,312,4,Café,127
Frankie,8.0,71,0.9310383810977333,487,4,Hot Dog Joint,127
Harley-Davidson,8.6,17,0.9753547001300096,527,5,Motorcycle Dealership,127
Gula's For Kitchen Lovers,8.5,47,0.9510485557628172,526,5,Restaurant,127
Alameda D. Afonso Henriques,8.5,298,0.9949267989373127,529,5,"Plaza, Garden",127
Fome de Leão,7.5,38,0.9853739189418348,450,4,BBQ Joint,127
Magic Pool Bar,7.6,64,0.9489994912667458,467,5,Bar,127
Di Casa,6.6,24,0.8946639534226443,342,4,Italian Restaurant,127
La Fabrica,8.5,13,0.864182352608671,555,4,Ice Cream Parlor,127
Restaurante Espadachim,6.9,8,0.9054604035950483,393,3,Asian Restaurant,127
Parque da Fonte Luminosa,9.1,167,0.9951811655644113,583,5,Park,127
Fnac,7.5,0,0.9235628285568933,478,4,"Electronics Store, Bookstore",127
Despensa N.6,7.8,48,0.9225877564863489,514,5,Bakery,127
1001 Nights Iranian Restaurant,8.2,26,0.9467243231021424,553,4,Persian Restaurant,127
People and Food,8.5,94,0.9664801311401278,572,5,Portuguese Restaurant,127
Home Sweet Sushi,8.5,17,0.5485416313379684,210,4,Sushi Restaurant,128
Kaiseki II,6.0,41,0.6148182691764174,30,4,Japanese Restaurant,128
São João Ténis Clube,6.9,8,0.9571250918546154,188,4,Tennis Court,128
Adega do Silva,7.7,29,0.9440252105590413,279,5,Winery,128
O Jacinto,8.6,57,0.9305579108021028,375,5,Mediterranean Restaurant,128
Alecrim aos Molhos,7.7,8,0.9313916680798145,336,5,Coffee Shop,128
Mercearia de L Praino,6.9,8,0.3886015488101294,291,4,Restaurant,128
A Padaria Portuguesa,8.6,284,0.9709174156350687,492,5,Bakery,128
Talho Gourmet,8.5,13,0.90977050477644,530,3,Butcher,128
Golf Spot,8.2,12,0.9242270080832061,519,5,"Restaurant, Café",128
